State,Low Access Numbers.People.10 Miles,Vehicle Access.10 Miles,Sales.Retail Sales,Income.Median Houseold Income,Region
nd,1354,27.0,38542.0,77232,Midwest
nd,2350,21.0,1995081.0,71524,Midwest
nd,9070,84.0,3790350.0,64482,Midwest
nd,1449,9.0,125663.0,64798,Midwest
nd,753,10.0,96296.0,65492,Midwest
nd,684,5.0,21115.0,62865,Midwest
nd,1866,10.0,69086.0,76719,Midwest
nd,689,7.0,16729.0,54868,Midwest
nd,1623,3.0,30672.0,55902,Midwest
nd,613,3.0,133040.0,61425,Midwest
nd,1680,7.0,72731.0,58690,Midwest
nd,5511,29.0,1562238.0,54051,Midwest
nd,1253,16.0,7182.0,50938,Midwest
nd,794,10.0,18142.0,53565,Midwest
nd,2476,16.0,128558.0,60164,Midwest
nd,2435,18.0,48363.0,54643,Midwest
nd,3093,49.0,133074.0,60806,Midwest
nd,1907,24.0,30492.0,59375,Midwest
nd,3723,54.0,26498.0,64179,Midwest
nd,559,5.0,52115.0,52587,Midwest
nd,2849,24.0,166074.0,77845,Midwest
nd,4944,65.0,132480.0,68529,Midwest
nd,1408,14.0,125187.0,82181,Midwest
nd,3845,33.0,586075.0,70556,Midwest
nd,933,18.0,273970.0,72147,Midwest
nd,3126,33.0,31455.0,52039,Midwest
nd,1547,17.0,275248.0,78929,Midwest
nd,3406,31.0,82885.0,64549,Midwest
nd,841,1.0,92558.0,55660,Midwest
nd,1481,3.0,311701.0,58910,Midwest
nd,667,4.0,66215.0,63903,Midwest
nd,1421,6.0,81116.0,73182,Midwest
nd,4372,7.0,277250.0,61371,Midwest
nd,1338,37.0,132860.0,43158,Midwest
nd,370,7.0,20872.0,63073,Midwest
nd,1198,28.0,5513.0,51055,Midwest
nd,1675,42.0,275248.0,38939,Midwest
nd,692,3.0,275248.0,63611,Midwest
nd,2151,3.0,883353.0,72045,Midwest
nd,1669,11.0,34424.0,70724,Midwest
nd,3351,7.0,379132.0,57674,Midwest
nd,782,6.0,30368.0,52300,Midwest
nd,1444,6.0,97203.0,64453,Midwest
nd,2075,29.0,123142.0,55700,Midwest
nd,8776,78.0,1902314.0,68871,Midwest
nd,1884,11.0,80395.0,57582,Midwest
nd,2797,22.0,797514.0,87161,Midwest
oh,2237,39.0,224892.0,39079,Midwest
oh,36,1.0,1641522.0,53131,Midwest
oh,0,0.0,486054.0,52823,Midwest
oh,415,27.0,1081075.0,46700,Midwest
oh,2534,19.0,695105.0,40905,Midwest
oh,0,0.0,491807.0,64074,Midwest
oh,829,24.0,1042545.0,50904,Midwest
oh,1211,7.0,256374.0,54575,Midwest
oh,0,0.0,7072005.0,66117,Midwest
oh,320,5.0,204885.0,55267,Midwest
oh,5,0.0,271252.0,60112,Midwest
oh,0,0.0,1541515.0,50873,Midwest
oh,0,0.0,2659251.0,66968,Midwest
oh,0,0.0,443085.0,52815,Midwest
oh,1203,44.0,1126378.0,48345,Midwest
oh,1075,16.0,307273.0,46606,Midwest
oh,302,0.0,348926.0,44971,Midwest
oh,0,0.0,15072450.0,50366,Midwest
oh,276,7.0,480641.0,55620,Midwest
oh,0,0.0,593914.0,59931,Midwest
oh,75,0.0,3178620.0,106908,Midwest
oh,24,0.0,1072375.0,54226,Midwest
oh,0,0.0,1678807.0,67609,Midwest
oh,157,1.0,675188.0,47308,Midwest
oh,0,0.0,21384872.0,61305,Midwest
oh,1,0.0,433661.0,63092,Midwest
oh,2932,130.0,336256.0,44858,Midwest
oh,0,0.0,1007769.0,82303,Midwest
oh,0,0.0,2121290.0,68720,Midwest
oh,3153,79.0,547037.0,45917,Midwest
oh,0,0.0,11558545.0,57212,Midwest
oh,0,0.0,1103675.0,58450,Midwest
oh,1100,9.0,199989.0,50506,Midwest
oh,1404,53.0,70915.0,49689,Midwest
oh,1434,25.0,290666.0,59695,Midwest
oh,1516,27.0,392985.0,44169,Midwest
oh,133,3.0,213182.0,52363,Midwest
oh,0,0.0,456693.0,63753,Midwest
oh,738,4.0,538447.0,52560,Midwest
oh,0,7.0,339514.0,47550,Midwest
oh,2400,49.0,723222.0,46581,Midwest
oh,496,31.0,585151.0,57749,Midwest
oh,0,0.0,3504999.0,64466,Midwest
oh,2884,43.0,553826.0,45118,Midwest
oh,1529,13.0,2454948.0,64589,Midwest
oh,424,2.0,442323.0,56754,Midwest
oh,0,0.0,3707277.0,58427,Midwest
oh,0,0.0,5977896.0,48736,Midwest
oh,3534,119.0,1116123.0,68022,Midwest
oh,0,0.0,3104302.0,46042,Midwest
oh,3073,54.0,745329.0,47498,Midwest
oh,0,0.0,2651394.0,76600,Midwest
oh,4099,7.0,155529.0,44899,Midwest
oh,1408,7.0,496518.0,62952,Midwest
oh,0,0.0,1239253.0,61041,Midwest
oh,931,25.0,74444.0,45289,Midwest
oh,0,0.0,6490711.0,51542,Midwest
oh,800,10.0,54507.0,42341,Midwest
oh,754,16.0,164073.0,59452,Midwest
oh,3409,53.0,1117837.0,47254,Midwest
oh,1292,29.0,104960.0,46897,Midwest
oh,58,1.0,427688.0,59099,Midwest
oh,2734,24.0,112976.0,55330,Midwest
oh,8,0.0,173376.0,50150,Midwest
oh,61,1.0,437897.0,63633,Midwest
oh,130,3.0,219132.0,42832,Midwest
oh,0,0.0,1944338.0,57618,Midwest
oh,0,0.0,415530.0,58957,Midwest
oh,3997,29.0,274838.0,64822,Midwest
oh,0,0.0,1501184.0,49547,Midwest
oh,255,4.0,938920.0,51092,Midwest
oh,0,7.0,629191.0,54089,Midwest
oh,38,0.0,784024.0,41330,Midwest
oh,592,0.0,586521.0,52500,Midwest
oh,0,0.0,490002.0,63806,Midwest
oh,0,0.0,5330262.0,53860,Midwest
oh,0,0.0,8439725.0,57181,Midwest
oh,0,0.0,2495337.0,47280,Midwest
oh,205,5.0,1180250.0,53243,Midwest
oh,4018,66.0,631051.0,86715,Midwest
oh,757,5.0,282687.0,54254,Midwest
oh,668,20.0,43695.0,45673,Midwest
oh,0,0.0,2924249.0,87125,Midwest
oh,2612,39.0,756318.0,50021,Midwest
oh,0,0.0,1060028.0,58300,Midwest
oh,76,1.0,326557.0,53183,Midwest
oh,20,0.0,1813370.0,62390,Midwest
oh,313,2.0,228794.0,55767,Midwest
ok,1469,36.0,123351.0,34695,South
ok,3301,23.0,57139.0,61852,South
ok,4917,7.0,129787.0,39316,South
ok,2152,37.0,37548.0,52349,South
ok,441,15.0,715374.0,50721,South
ok,4777,7.0,89693.0,45792,South
ok,5377,7.0,432774.0,44212,South
ok,4752,7.0,283851.0,46592,South
ok,933,13.0,1306788.0,72056,South
ok,1860,32.0,889658.0,51419,South
ok,7139,121.0,390596.0,42774,South
ok,1585,30.0,118812.0,34489,South
ok,1000,6.0,38459.0,46328,South
ok,1270,0.0,3168930.0,64016,South
ok,1623,38.0,41864.0,40938,South
ok,4889,79.0,1407794.0,52161,South
ok,394,5.0,36863.0,50885,South
ok,2394,37.0,204927.0,43329,South
ok,426,2.0,570523.0,51318,South
ok,3204,29.0,530851.0,49900,South
ok,4983,74.0,369166.0,41696,South
ok,3084,22.0,74913.0,52428,South
ok,1772,16.0,52969.0,53245,South
ok,3078,24.0,926777.0,54006,South
ok,2528,10.0,433658.0,47125,South
ok,2232,27.0,491670.0,60875,South
ok,2958,5.0,275248.0,57727,South
ok,551,17.0,30233.0,41488,South
ok,242,0.0,275248.0,48344,South
ok,1888,30.0,26542.0,46154,South
ok,4874,90.0,142921.0,42348,South
ok,2572,43.0,111452.0,39365,South
ok,1945,37.0,358312.0,49703,South
ok,1686,28.0,45983.0,39895,South
ok,3697,57.0,61077.0,41332,South
ok,731,12.0,631782.0,46809,South
ok,1576,16.0,198852.0,57777,South
ok,3486,81.0,58258.0,38019,South
ok,2178,34.0,52519.0,44214,South
ok,5340,97.0,406799.0,40677,South
ok,5872,79.0,239108.0,50671,South
ok,3849,24.0,343943.0,65357,South
ok,1825,18.0,77374.0,49399,South
ok,814,7.0,93708.0,54332,South
ok,834,11.0,159844.0,45746,South
ok,704,9.0,466827.0,50345,South
ok,1060,4.0,463580.0,67662,South
ok,4912,7.0,275215.0,37061,South
ok,2268,36.0,289671.0,39084,South
ok,157,3.0,196919.0,52478,South
ok,1375,32.0,927933.0,43078,South
ok,2680,44.0,127607.0,56117,South
ok,852,7.0,36799.0,43145,South
ok,1523,7.0,88675.0,38411,South
ok,2433,6.0,13117144.0,54520,South
ok,785,7.0,341028.0,42998,South
ok,6344,53.0,216349.0,49103,South
ok,1427,22.0,232926.0,39872,South
ok,237,2.0,115712.0,48009,South
ok,775,3.0,1020993.0,41603,South
ok,8048,130.0,603781.0,46784,South
ok,4392,7.0,437401.0,50392,South
ok,4180,46.0,754994.0,49250,South
ok,2830,63.0,70600.0,37692,South
ok,1996,26.0,31638.0,51302,South
ok,65,0.0,777295.0,65434,South
ok,4312,7.0,233466.0,39373,South
ok,1097,7.0,387675.0,40351,South
ok,3022,7.0,550401.0,47214,South
ok,3666,38.0,226474.0,52282,South
ok,2751,65.0,27847.0,42280,South
ok,0,0.0,10454539.0,55517,South
ok,53,2.0,389735.0,62795,South
ok,1658,11.0,652236.0,54997,South
ok,4262,61.0,86009.0,53274,South
ok,2226,34.0,168565.0,54282,South
ok,3411,20.0,435221.0,60147,South
or,4504,55.0,198861.0,45998,West
or,2986,7.0,731042.0,62077,West
or,610,16.0,5125309.0,80484,West
or,1912,17.0,704124.0,54886,West
or,346,5.0,318072.0,62257,West
or,1414,53.0,745808.0,45051,West
or,1312,3.0,184179.0,49006,West
or,859,42.0,244642.0,48440,West
or,762,7.0,2476596.0,67043,West
or,9122,114.0,1103438.0,47267,West
or,1022,29.0,10465.0,47500,West
or,2963,7.0,67440.0,44712,West
or,1488,19.0,107251.0,40735,West
or,1,0.0,315357.0,65679,West
or,3905,53.0,3202715.0,53412,West
or,1488,7.0,133082.0,53277,West
or,2709,26.0,987863.0,45616,West
or,9729,147.0,757458.0,46491,West
or,3200,85.0,74867.0,37898,West
or,4354,61.0,4291512.0,52426,West
or,859,8.0,580765.0,47882,West
or,2981,16.0,1181597.0,55893,West
or,1820,22.0,534507.0,43313,West
or,651,0.0,3862230.0,59625,West
or,504,9.0,19590.0,54269,West
or,62,1.0,9982933.0,69176,West
or,396,1.0,360670.0,62691,West
or,843,14.0,275248.0,51071,West
or,727,6.0,248872.0,49895,West
or,5011,103.0,802759.0,54699,West
or,878,2.0,318494.0,52171,West
or,1757,31.0,63593.0,51224,West
or,3758,59.0,389437.0,53105,West
or,282,0.0,8389744.0,82215,West
or,1441,30.0,275248.0,40926,West
or,755,5.0,886639.0,63902,West
pa,18,0.0,801241.0,67253,Northeast
pa,0,0.0,20553747.0,61043,Northeast
pa,485,6.0,551223.0,51410,Northeast
pa,0,0.0,1590246.0,57807,Northeast
pa,4580,66.0,576180.0,50509,Northeast
pa,0,0.0,5719377.0,63728,Northeast
pa,0,0.0,2286728.0,49181,Northeast
pa,3072,52.0,903685.0,52358,Northeast
pa,0,7.0,10185137.0,89139,Northeast
pa,3391,51.0,2902229.0,70668,Northeast
pa,0,0.0,1733778.0,46659,Northeast
pa,348,7.0,30903.0,41165,Northeast
pa,0,0.0,562613.0,57006,Northeast
pa,830,34.0,1748674.0,60403,Northeast
pa,0,0.0,12474878.0,100214,Northeast
pa,2144,7.0,460431.0,46680,Northeast
pa,2631,38.0,1331310.0,49015,Northeast
pa,1324,61.0,582590.0,50923,Northeast
pa,5,0.0,904832.0,50550,Northeast
pa,2012,38.0,973472.0,50304,Northeast
pa,0,7.0,4812854.0,71269,Northeast
pa,0,0.0,3943863.0,60715,Northeast
pa,0,0.0,6468800.0,74477,Northeast
pa,354,7.0,314470.0,53440,Northeast
pa,236,0.0,3752817.0,51529,Northeast
pa,393,1.0,1638849.0,47364,Northeast
pa,3043,77.0,24845.0,39717,Northeast
pa,1546,46.0,1809457.0,63379,Northeast
pa,350,5.0,102928.0,53476,Northeast
pa,1956,44.0,883684.0,54776,Northeast
pa,414,6.0,354345.0,51678,Northeast
pa,556,27.0,1318836.0,49320,Northeast
pa,353,10.0,556232.0,47603,Northeast
pa,1385,30.0,204433.0,53879,Northeast
pa,0,0.0,3186342.0,52821,Northeast
pa,0,0.0,6899629.0,66056,Northeast
pa,0,0.0,838738.0,50204,Northeast
pa,0,0.0,1695685.0,60281,Northeast
pa,0,0.0,5550392.0,63897,Northeast
pa,0,0.0,8097008.0,53473,Northeast
pa,3815,61.0,1878105.0,54241,Northeast
pa,255,7.0,401761.0,48647,Northeast
pa,0,0.0,1527348.0,50696,Northeast
pa,440,15.0,539420.0,50219,Northeast
pa,0,0.0,2140383.0,63934,Northeast
pa,0,7.0,16036285.0,91546,Northeast
pa,0,0.0,167244.0,58333,Northeast
pa,0,0.0,3627410.0,70471,Northeast
pa,0,0.0,909670.0,48671,Northeast
pa,2877,113.0,317797.0,63718,Northeast
pa,0,0.0,12241299.0,45927,Northeast
pa,654,4.0,471375.0,65928,Northeast
pa,837,22.0,152717.0,45419,Northeast
pa,0,0.0,1381912.0,52280,Northeast
pa,1660,78.0,630192.0,58997,Northeast
pa,662,7.0,781086.0,49089,Northeast
pa,2211,26.0,64679.0,47407,Northeast
pa,4071,66.0,533564.0,54966,Northeast
pa,4474,86.0,563857.0,51324,Northeast
pa,312,10.0,479155.0,59399,Northeast
pa,367,15.0,636855.0,49945,Northeast
pa,2153,55.0,674640.0,50250,Northeast
pa,441,4.0,2342057.0,63543,Northeast
pa,415,5.0,711105.0,56096,Northeast
pa,0,0.0,4671741.0,60471,Northeast
pa,248,8.0,393453.0,59415,Northeast
pa,0,0.0,5192354.0,66457,Northeast
ri,0,0.0,288060.0,83092,Northeast
ri,0,0.0,2984203.0,73521,Northeast
ri,0,7.0,1116452.0,79454,Northeast
ri,0,0.0,5999413.0,58974,Northeast
ri,1051,12.0,1675737.0,85531,Northeast
sc,2647,116.0,91371.0,38741,South
sc,1426,32.0,1749453.0,51399,South
sc,243,5.0,33904.0,27185,South
sc,130,1.0,2189557.0,50865,South
sc,759,10.0,95285.0,31422,South
sc,7,0.0,167121.0,35803,South
sc,2468,109.0,2090475.0,68377,South
sc,7802,335.0,1730566.0,63309,South
sc,149,8.0,65919.0,46339,South
sc,3760,110.0,6707726.0,64022,South
sc,337,3.0,800563.0,36883,South
sc,950,14.0,234113.0,42442,South
sc,2194,108.0,317734.0,41505,South
sc,3582,124.0,336334.0,40900,South
sc,8001,127.0,408338.0,36324,South
sc,1110,21.0,536618.0,38448,South
sc,23,1.0,394173.0,30812,South
sc,1624,22.0,973162.0,63080,South
sc,1125,14.0,152092.0,49127,South
sc,3597,125.0,224856.0,38213,South
sc,0,0.0,2149580.0,47058,South
sc,3300,93.0,703301.0,48456,South
sc,92,3.0,6380518.0,60351,South
sc,422,7.0,758896.0,42336,South
sc,2685,52.0,164812.0,33429,South
sc,321,10.0,5240156.0,50704,South
sc,2434,62.0,574808.0,45601,South
sc,2618,79.0,586319.0,51479,South
sc,367,3.0,732889.0,58849,South
sc,113,0.0,412059.0,43304,South
sc,956,40.0,86039.0,32371,South
sc,38,0.0,3974471.0,61173,South
sc,70,3.0,239046.0,32063,South
sc,394,7.0,185483.0,33586,South
sc,642,11.0,31851.0,43633,South
sc,1116,20.0,428103.0,44226,South
sc,798,6.0,740964.0,49134,South
sc,4290,148.0,1016637.0,37955,South
sc,0,0.0,1163132.0,49573,South
sc,3323,177.0,4780665.0,54767,South
sc,586,7.0,115090.0,45714,South
sc,2637,27.0,3966747.0,52332,South
sc,2441,46.0,1096828.0,45661,South
sc,562,15.0,195675.0,41186,South
sc,2771,7.0,225217.0,32485,South
sc,1582,7.0,2845178.0,65361,South
sd,1908,11.0,10838.0,64083,Midwest
sd,2638,19.0,257822.0,52313,Midwest
sd,1346,12.0,32345.0,47500,Midwest
sd,5670,92.0,47128.0,54737,Midwest
sd,2619,21.0,375907.0,58136,Midwest
sd,3142,28.0,809477.0,58216,Midwest
sd,1715,34.0,99080.0,57196,Midwest
sd,347,14.0,275248.0,34808,Midwest
sd,2324,7.0,157422.0,46508,Midwest
sd,594,2.0,10929.0,54449,Midwest
sd,861,11.0,99849.0,50481,Midwest
sd,1708,21.0,34791.0,48980,Midwest
sd,900,14.0,122821.0,50724,Midwest
sd,2199,22.0,649066.0,56376,Midwest
sd,1463,62.0,15148.0,35759,Midwest
sd,2897,4.0,68126.0,58522,Midwest
sd,1230,9.0,530370.0,50570,Midwest
sd,2797,20.0,62171.0,46679,Midwest
sd,1428,7.0,46121.0,65437,Midwest
sd,2157,28.0,21958.0,47475,Midwest
sd,213,2.0,36427.0,58684,Midwest
sd,1880,34.0,44398.0,71324,Midwest
sd,1639,45.0,68467.0,50588,Midwest
sd,1140,7.0,29588.0,55096,Midwest
sd,1393,11.0,127515.0,58158,Midwest
sd,1194,23.0,66969.0,43438,Midwest
sd,801,4.0,29044.0,42250,Midwest
sd,5671,72.0,38453.0,67105,Midwest
sd,1136,0.0,36193.0,54155,Midwest
sd,2355,5.0,6244.0,64696,Midwest
sd,1255,4.0,11442.0,59655,Midwest
sd,1258,25.0,347209.0,64783,Midwest
sd,651,7.0,81052.0,57089,Midwest
sd,210,8.0,21296.0,57788,Midwest
sd,1938,7.0,33612.0,33295,Midwest
sd,2071,28.0,21346.0,49632,Midwest
sd,1006,10.0,32843.0,46149,Midwest
sd,863,14.0,34096.0,61699,Midwest
sd,1417,9.0,162336.0,61846,Midwest
sd,332,3.0,434016.0,52641,Midwest
sd,60,0.0,490576.0,82473,Midwest
sd,2062,26.0,54526.0,53862,Midwest
sd,2360,36.0,74316.0,63723,Midwest
sd,2683,32.0,52103.0,61507,Midwest
sd,1369,13.0,14209.0,44574,Midwest
sd,1962,7.0,211042.0,60578,Midwest
sd,827,35.0,11578.0,30650,Midwest
sd,580,0.0,17839.0,52910,Midwest
sd,1099,16.0,4264710.0,61772,Midwest
sd,1123,7.0,50485.0,61538,Midwest
sd,2675,16.0,2250762.0,57039,Midwest
sd,947,2.0,24770.0,57981,Midwest
sd,923,0.0,21810.0,54583,Midwest
sd,3585,30.0,112527.0,50348,Midwest
sd,2328,20.0,275248.0,56875,Midwest
sd,2779,12.0,46140.0,54423,Midwest
sd,399,0.0,53152.0,71382,Midwest
sd,1369,14.0,42592.0,62153,Midwest
sd,1638,90.0,42981.0,24331,Midwest
sd,1510,9.0,104251.0,57720,Midwest
sd,179,2.0,46633.0,59242,Midwest
sd,143,0.0,153199.0,70378,Midwest
sd,1369,6.0,88827.0,55583,Midwest
sd,1876,16.0,368586.0,58342,Midwest
sd,1050,45.0,15757.0,37400,Midwest
tn,111,5.0,916100.0,50392,South
tn,829,7.0,407587.0,50415,South
tn,1162,40.0,150851.0,37512,South
tn,602,12.0,53245.0,44122,South
tn,66,1.0,1441212.0,56667,South
tn,31,1.0,1334961.0,51331,South
tn,3293,118.0,401490.0,39803,South
tn,320,1.0,61151.0,55330,South
tn,142,4.0,204447.0,42637,South
tn,1258,6.0,431196.0,38092,South
tn,180,1.0,225775.0,61913,South
tn,1254,7.0,132948.0,51946,South
tn,2710,42.0,170081.0,36835,South
tn,14,0.0,37747.0,32167,South
tn,3799,59.0,340991.0,36716,South
tn,832,7.0,827639.0,50351,South
tn,106,0.0,78499.0,44717,South
tn,2327,7.0,750308.0,45958,South
tn,0,0.0,10138326.0,60388,South
tn,143,1.0,107288.0,45511,South
tn,730,8.0,76453.0,42031,South
tn,1454,20.0,714737.0,53076,South
tn,101,1.0,580848.0,44185,South
tn,2729,81.0,216120.0,60711,South
tn,57,7.0,145586.0,36520,South
tn,3232,54.0,410424.0,51585,South
tn,36,0.0,505780.0,43171,South
tn,3543,25.0,317126.0,49614,South
tn,0,0.0,89912.0,44064,South
tn,3597,64.0,686211.0,42595,South
tn,952,17.0,72139.0,40516,South
tn,0,0.0,978743.0,43619,South
tn,0,0.0,5236523.0,55070,South
tn,73,3.0,24675.0,30136,South
tn,3396,48.0,147929.0,40304,South
tn,1928,7.0,396748.0,40682,South
tn,326,7.0,303127.0,41924,South
tn,2019,55.0,207609.0,37905,South
tn,1140,7.0,296926.0,43305,South
tn,3012,49.0,489476.0,40502,South
tn,2420,29.0,71366.0,43596,South
tn,164,4.0,35258.0,42711,South
tn,617,1.0,185723.0,45667,South
tn,9,0.0,30904.0,35207,South
tn,0,0.0,640357.0,49139,South
tn,1489,43.0,108792.0,36004,South
tn,0,7.0,7926682.0,57470,South
tn,15,0.0,29796.0,35191,South
tn,54,1.0,161657.0,39896,South
tn,1452,20.0,384198.0,43614,South
tn,31,0.0,179508.0,37277,South
tn,3387,50.0,316837.0,49485,South
tn,0,0.0,484020.0,58065,South
tn,0,7.0,177374.0,37430,South
tn,1310,15.0,1902646.0,48161,South
tn,1,0.0,336227.0,49432,South
tn,775,2.0,289142.0,53197,South
tn,1720,20.0,1131965.0,57170,South
tn,0,0.0,542413.0,43285,South
tn,515,15.0,154806.0,39161,South
tn,373,8.0,51947.0,49167,South
tn,227,3.0,412072.0,42429,South
tn,1474,5.0,2146202.0,57541,South
tn,8,0.0,16250.0,57708,South
tn,2812,62.0,54182.0,41333,South
tn,60,7.0,457698.0,39615,South
tn,98,1.0,164129.0,37197,South
tn,1944,51.0,40207.0,41034,South
tn,39,1.0,30030.0,39554,South
tn,667,4.0,84341.0,43306,South
tn,139,2.0,1282887.0,44259,South
tn,0,0.0,281055.0,42206,South
tn,581,7.0,472342.0,53367,South
tn,294,0.0,675221.0,63307,South
tn,293,3.0,3515344.0,67429,South
tn,171,3.0,153345.0,38864,South
tn,166,2.0,103989.0,49370,South
tn,556,47.0,1561092.0,49610,South
tn,0,0.0,22058481.0,51657,South
tn,7,0.0,158860.0,48068,South
tn,2104,4.0,86634.0,45809,South
tn,5,0.0,2095865.0,46684,South
tn,0,0.0,1503612.0,67204,South
tn,2306,34.0,393600.0,61291,South
tn,0,7.0,56195.0,56321,South
tn,592,6.0,129509.0,41890,South
tn,364,8.0,87645.0,44671,South
tn,107,3.0,9445.0,42724,South
tn,950,16.0,376362.0,41125,South
tn,0,0.0,2011547.0,48334,South
tn,4152,62.0,64965.0,41427,South
tn,1018,25.0,297356.0,39937,South
tn,846,12.0,209411.0,41998,South
tn,0,0.0,3968591.0,112962,South
tn,24,0.0,1432589.0,75991,South
tx,18196,64.0,572105.0,43455,South
tx,118,0.0,169819.0,76158,South
tx,4528,65.0,1274727.0,50453,South
tx,8,0.0,288881.0,45137,South
tx,1655,9.0,25491.0,63835,South
tx,1896,7.0,275248.0,72500,South
tx,3023,62.0,564725.0,55366,South
tx,2093,7.0,272438.0,66206,South
tx,451,0.0,49021.0,52273,South
tx,7294,36.0,81168.0,58661,South
tx,1725,7.0,867770.0,64597,South
tx,277,1.0,24018.0,40739,South
tx,3714,40.0,330593.0,44578,South
tx,4963,33.0,3626052.0,54884,South
tx,37,0.0,26480589.0,57157,South
tx,667,22.0,68679.0,66390,South
tx,641,5.0,275248.0,72188,South
tx,4656,35.0,90671.0,52148,South
tx,943,18.0,1611296.0,50164,South
tx,5704,6.0,3686329.0,81447,South
tx,1731,2.0,2672003.0,49181,South
tx,1863,52.0,87727.0,47080,South
tx,1637,24.0,6310.0,40227,South
tx,457,9.0,85761.0,28333,South
tx,4080,54.0,509026.0,48365,South
tx,1397,23.0,293242.0,57731,South
tx,5156,37.0,617651.0,59492,South
tx,842,1.0,345184.0,54152,South
tx,4440,77.0,435296.0,58776,South
tx,1224,9.0,157006.0,48651,South
tx,453,1.0,4124818.0,38758,South
tx,110,3.0,111225.0,48207,South
tx,1090,8.0,57377.0,74872,South
tx,1593,28.0,218410.0,44848,South
tx,774,7.0,54972.0,50142,South
tx,141,7.0,283230.0,91141,South
tx,3678,108.0,383209.0,48186,South
tx,142,0.0,90442.0,43181,South
tx,4520,32.0,88837.0,55989,South
tx,662,6.0,50218.0,40962,South
tx,3319,55.0,32379.0,45000,South
tx,1581,13.0,68168.0,46743,South
tx,55,0.0,14623924.0,96913,South
tx,225,1.0,15787.0,39120,South
tx,3333,23.0,256499.0,52559,South
tx,0,0.0,1894490.0,79936,South
tx,2060,18.0,138127.0,53516,South
tx,1091,17.0,17131.0,47500,South
tx,1258,11.0,543416.0,60202,South
tx,2910,53.0,493604.0,52893,South
tx,1504,62.0,11641.0,32305,South
tx,186,3.0,30225.0,65969,South
tx,250,0.0,72851.0,47386,South
tx,337,7.0,35845.0,40759,South
tx,186,0.0,136661.0,37900,South
tx,1200,16.0,89825.0,58811,South
tx,0,0.0,35957895.0,59607,South
tx,1171,7.0,316775.0,43239,South
tx,1122,7.0,220189.0,55357,South
tx,965,11.0,275814.0,49701,South
tx,377,0.0,11652.0,51038,South
tx,938,7.0,8273978.0,86913,South
tx,485,4.0,11870.0,42540,South
tx,1063,56.0,142606.0,27161,South
tx,574,6.0,27934.0,42961,South
tx,3150,7.0,78574.0,41186,South
tx,3148,54.0,314004.0,37276,South
tx,445,2.0,2711683.0,62973,South
tx,638,0.0,21669.0,40766,South
tx,59,1.0,9180623.0,46871,South
tx,96,0.0,1459370.0,76871,South
tx,4158,38.0,535153.0,52742,South
tx,1334,43.0,97523.0,39497,South
tx,6118,7.0,281899.0,54648,South
tx,3464,7.0,368638.0,60189,South
tx,677,2.0,15617.0,46146,South
tx,412,0.0,31484.0,50580,South
tx,1336,28.0,7351.0,43625,South
tx,1289,7.0,7147223.0,97743,South
tx,635,7.0,105921.0,53783,South
tx,2612,48.0,221325.0,49471,South
tx,330,5.0,250419.0,46729,South
tx,537,8.0,108877.0,63054,South
tx,448,0.0,3522997.0,73330,South
tx,291,2.0,58489.0,49627,South
tx,2598,34.0,327797.0,59155,South
tx,1206,0.0,275248.0,78456,South
tx,2654,65.0,40976.0,60690,South
tx,3406,80.0,238574.0,53577,South
tx,1923,38.0,314823.0,47952,South
tx,1072,8.0,1620212.0,54815,South
tx,0,0.0,2639793.0,50180,South
tx,8330,127.0,213140.0,52913,South
tx,1179,19.0,1166806.0,74496,South
tx,2061,12.0,346872.0,48384,South
tx,820,15.0,48301.0,34673,South
tx,1389,4.0,87091.0,50825,South
tx,427,7.0,74244.0,38000,South
tx,1070,15.0,33378.0,41859,South
tx,3037,95.0,712643.0,60339,South
tx,0,7.0,61669356.0,61705,South
tx,1770,20.0,647642.0,52220,South
tx,1450,2.0,275248.0,58298,South
tx,296,5.0,89766.0,40313,South
tx,294,4.0,2471345.0,68717,South
tx,403,0.0,64763.0,70625,South
tx,2579,38.0,671799.0,47355,South
tx,2285,19.0,9296823.0,40014,South
tx,804,3.0,409701.0,53307,South
tx,3692,35.0,220951.0,48248,South
tx,1411,10.0,747575.0,64041,South
tx,2497,33.0,496686.0,52078,South
tx,7988,119.0,160651.0,37904,South
tx,711,4.0,275248.0,54208,South
tx,3463,44.0,11343.0,31677,South
tx,1466,13.0,966345.0,54959,South
tx,204,2.0,205177.0,52524,South
tx,1599,6.0,1620.0,47500,South
tx,3266,49.0,38678.0,52045,South
tx,2844,0.0,165640.0,62806,South
tx,2905,62.0,425739.0,44370,South
tx,705,7.0,7896.0,53088,South
tx,3151,33.0,3968309.0,51248,South
tx,116,8.0,72829.0,33382,South
tx,1239,15.0,641610.0,41505,South
tx,601,14.0,1513434.0,64359,South
tx,2500,32.0,158412.0,50344,South
tx,1532,7.0,191980.0,56127,South
tx,905,4.0,1020975.0,70107,South
tx,1947,10.0,941016.0,84747,South
tx,405,10.0,275248.0,38021,South
tx,785,34.0,275248.0,44688,South
tx,930,3.0,791695.0,55990,South
tx,1109,11.0,97483.0,43328,South
tx,286,0.0,275248.0,52083,South
tx,155,0.0,9812.0,26738,South
tx,1586,14.0,524339.0,43730,South
tx,470,4.0,31615.0,48798,South
tx,2006,35.0,134422.0,50151,South
tx,9012,100.0,678562.0,45117,South
tx,2925,93.0,92957.0,45111,South
